subject,component,sov,cond,amplitude,is_peak
21,N350,wm,Bl0T4,-0.0648944256791756,1
21,N100,wn,Bl0T1,-0.243561732829352,1
21,P2,wn,Bl0T1,2.66849318626533,1
21,N350,wn,Bl0T1,-0.336783064778308,1
21,N100,wn,Bl0T2,-1.05046846076131,1
21,P2,wn,Bl0T2,1.23442480405826,1
21,N350,wn,Bl0T2,0.00175627371940709,1
21,N100,wn,Bl0T3,-0.328203290982268,1
21,P2,wn,Bl0T3,1.57313945670569,1
21,N350,wn,Bl0T3,-0.0606163121128855,1
21,N100,wn,Bl0T4,-0.984426134894491,1
21,P2,wn,Bl0T4,0.638500249852709,1
21,N350,wn,Bl0T4,-0.756871043230182,1
23,N100,wn,Bl0T1,-4.8082452889727,1
23,P2,wn,Bl0T1,3.13845743101046,1
23,N350,wn,Bl0T1,-2.59082777650805,1
23,N100,wn,Bl0T2,-3.27424841952541,1
23,P2,wn,Bl0T2,2.12723982120283,1
23,N350,wn,Bl0T2,-0.923572077668609,1
23,N100,wn,Bl0T3,-3.13962503895566,1
23,P2,wn,Bl0T3,2.46201837385578,1
23,N350,wn,Bl0T3,-2.06917144030759,1
23,N100,wn,Bl0T4,-2.57598135483181,1
23,P2,wn,Bl0T4,1.37433658737945,1
23,N350,wn,Bl0T4,-2.71178699232481,1
24,N100,wm,Bl0T1,-1.7932184607888,1
24,P2,wm,Bl0T1,0.160377555686823,1
24,N350,wm,Bl0T1,-2.17024545739427,1
24,N100,wm,Bl0T2,-1.42379692213819,1
24,P2,wm,Bl0T2,-0.0713732325428418,1
24,N350,wm,Bl0T2,-1.09566791546324,1
24,N100,wm,Bl0T3,-1.48681937293019,1
24,P2,wm,Bl0T3,-0.794156078068174,1
24,N350,wm,Bl0T3,-1.21299802471849,1
24,N100,wm,Bl0T4,-0.903945354773165,1
24,P2,wm,Bl0T4,1.22483827098511,1
24,N350,wm,Bl0T4,0.129862024209267,1
24,N100,wn,Bl0T1,-2.28589378966141,1
24,P2,wn,Bl0T1,0.706006532471437,1
24,N350,wn,Bl0T1,-2.14525383029877,1
24,N100,wn,Bl0T2,-3.14330086115895,1
24,P2,wn,Bl0T2,-1.05065593296123,1
24,N350,wn,Bl0T2,-1.29920287269749,1
24,N100,wn,Bl0T3,-1.07926853779594,1
24,P2,wn,Bl0T3,1.26480601836982,1
24,N350,wn,Bl0T3,-0.588421648917902,1
24,N100,wn,Bl0T4,-2.01548872309253,1
24,P2,wn,Bl0T4,0.0145724245644969,1
24,N350,wn,Bl0T4,-1.37642583283507,1
25,N100,wm,Bl0T1,-2.66830616403647,1
25,P2,wm,Bl0T1,0.0307366211363977,1
25,N350,wm,Bl0T1,-2.89809239515604,1
25,N100,wm,Bl0T2,-1.78411859794761,1
25,P2,wm,Bl0T2,-0.57384900123407,1
25,N350,wm,Bl0T2,-0.52415097728889,1
25,N100,wm,Bl0T3,-1.95268316148754,1
25,P2,wm,Bl0T3,-0.716542405299885,1
25,N350,wm,Bl0T3,-0.806866948230675,1
25,N100,wm,Bl0T4,-1.76872986582651,1
25,P2,wm,Bl0T4,-1.08141563669175,1
25,N350,wm,Bl0T4,-1.77265033969005,1
25,N100,wn,Bl0T1,-3.42623106955413,1
25,P2,wn,Bl0T1,-0.678659923141391,1
25,N350,wn,Bl0T1,-4.25082431493103,1
25,N100,wn,Bl0T2,-1.42437776985203,1
25,P2,wn,Bl0T2,-0.958949830336496,1
25,N350,wn,Bl0T2,-1.8295436439404,1
25,N100,wn,Bl0T3,-2.64802915188355,1
25,P2,wn,Bl0T3,-1.4683996705499,1
25,N350,wn,Bl0T3,-2.51084853562212,1
25,N100,wn,Bl0T4,-3.19974419130444,1
25,P2,wn,Bl0T4,-1.78906059496372,1
25,N350,wn,Bl0T4,-1.32323098721293,1
26,N100,wm,Bl0T1,-2.86921884172538,1
26,P2,wm,Bl0T1,0.140001614915171,1
26,N350,wm,Bl0T1,-3.69434139322596,1
26,N100,wm,Bl0T2,-2.42677666512884,1
26,P2,wm,Bl0T2,-0.277879271484807,1
26,N350,wm,Bl0T2,-2.2061473491624,1
26,N100,wm,Bl0T3,-2.42635152894531,1
26,P2,wm,Bl0T3,0.124900877494977,1
26,N350,wm,Bl0T3,-1.46806718973189,1
26,N100,wm,Bl0T4,-1.65501908682357,1
26,P2,wm,Bl0T4,0.79947657900293,1
26,N350,wm,Bl0T4,-1.06935168705545,1
26,N100,wn,Bl0T1,-1.08114819477527,1
26,P2,wn,Bl0T1,4.28450166831094,1
26,N350,wn,Bl0T1,-4.13615625920649,1
26,N100,wn,Bl0T2,-0.888503833473704,1
26,P2,wn,Bl0T2,4.15226111155282,1
26,N350,wn,Bl0T2,-2.57173968829284,1
26,N100,wn,Bl0T3,-0.886559072262804,1
26,P2,wn,Bl0T3,4.16193154785583,1
26,N350,wn,Bl0T3,-2.06764493089414,1
26,N100,wn,Bl0T4,-1.36659758422245,1
26,P2,wn,Bl0T4,3.95304402869247,1
26,N350,wn,Bl0T4,-1.85113671507695,1
27,N100,wm,Bl0T1,-1.11058300810314,1
27,P2,wm,Bl0T1,2.43759355981558,1
27,N350,wm,Bl0T1,-1.62203384635591,1
27,N100,wm,Bl0T2,-1.19530701241488,1
27,P2,wm,Bl0T2,0.995035969984235,1
27,N350,wm,Bl0T2,-1.1906306123762,1
27,N100,wm,Bl0T3,-1.22118282250508,1
27,P2,wm,Bl0T3,1.34122635977239,1
27,N350,wm,Bl0T3,-0.711489964743938,1
27,N100,wm,Bl0T4,-1.51533487399477,1
27,P2,wm,Bl0T4,0.859941181798985,1
27,N350,wm,Bl0T4,-0.67179364800686,1
27,N100,wn,Bl0T1,-0.605598733411602,1
27,P2,wn,Bl0T1,2.5579626331011,1
27,N350,wn,Bl0T1,-1.21124740648687,1
27,N100,wn,Bl0T2,-0.797782993462816,1
27,P2,wn,Bl0T2,1.0748392486712,1
27,N350,wn,Bl0T2,-0.289545511372422,1
27,N100,wn,Bl0T3,-0.504104135984326,1
27,P2,wn,Bl0T3,1.21025712942463,1
27,N350,wn,Bl0T3,-0.23234150048811,1
27,N100,wn,Bl0T4,-1.05922048411384,1
27,P2,wn,Bl0T4,0.811423484257021,1
27,N350,wn,Bl0T4,-0.729174844005697,1
28,N100,wm,Bl0T1,-2.16024747246626,1
28,P2,wm,Bl0T1,2.80427737240335,1
28,N350,wm,Bl0T1,-2.91115024437766,1
28,N100,wm,Bl0T2,-1.231574706268,1
28,P2,wm,Bl0T2,0.852085696378102,1
28,N350,wm,Bl0T2,-2.02145559265089,1
28,N100,wm,Bl0T3,-1.66057397512788,1
28,P2,wm,Bl0T3,0.641235881670878,1
28,N350,wm,Bl0T3,-1.60844931207916,1
28,N100,wm,Bl0T4,-0.740129012868177,1
28,P2,wm,Bl0T4,1.96987861422477,1
28,N350,wm,Bl0T4,-0.349575770506635,1
28,N100,wn,Bl0T1,-3.62877672135494,1
28,P2,wn,Bl0T1,2.77893930640141,1
28,N350,wn,Bl0T1,-2.79617716473251,1
28,N100,wn,Bl0T2,-2.40802846632562,1
28,P2,wn,Bl0T2,0.960581072686775,1
28,N350,wn,Bl0T2,-1.16705258069926,1
28,N100,wn,Bl0T3,-2.6054405305845,1
28,P2,wn,Bl0T3,1.57856772650503,1
28,N350,wn,Bl0T3,-1.37714123246777,1
28,N100,wn,Bl0T4,-2.71570117562078,1
28,P2,wn,Bl0T4,0.915599968487044,1
28,N350,wn,Bl0T4,-1.16795978343645,1
29,N100,wm,Bl0T1,-0.446699285088332,1
29,P2,wm,Bl0T1,1.02941579126442,1
29,N350,wm,Bl0T1,-1.98405246138843,1
29,N100,wm,Bl0T2,-1.54014953070884,1
29,P2,wm,Bl0T2,-0.715363395823023,1
29,N350,wm,Bl0T2,-1.71089373160951,1
29,N100,wm,Bl0T3,-0.72591003436063,1
29,P2,wm,Bl0T3,-0.578460944791635,1
29,N350,wm,Bl0T3,-1.08049625840082,1
29,N100,wm,Bl0T4,-0.404318977203853,1
